menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
4,4,1900,1901,0.2,0.2
1,1,1914,1914,0.4,0.4
1,1,1907,1907,0.6,0.6
6,6,1914,1915,0.15,0.15
1,1,1914,1914,0.4,0.4
5,5,1940,1962,0.05,0.2
1,1,1917,1917,0.7,0.7
2,2,1938,1938,0.2,0.2
1,1,1957,1957,9.5,9.5
1,1,1907,1907,1.25,1.25
1,1,1913,1913,0.15,0.15
1,1,1900,1900,0.5,0.5
1,1,1914,1914,0.5,0.5
4,4,1900,1940,0.25,0.35
2,2,1914,1914,0.15,0.25
1,1,1949,1949,0.45,0.45
2,2,1959,1959,0.75,0.75
1,1,1913,1913,0.2,60.0
1,1,1969,1969,0.5,0.5
4,4,1899,1933,1.5,1.5
42,43,1851,1912,0.15,0.6
1,1,1918,1918,0.5,0.5
1,1,1959,1959,4.75,4.75
1,1,1957,1957,1.95,1.95
1,1,1946,1946,1.25,1.25
1,1,1986,1986,6.5,6.5
1,1,1918,1918,0.3,0.3
1,1,1917,1917,0.9,0.9
1,1,1938,1938,0.25,0.25
1,1,1969,1969,0.45,0.45
1,1,1881,1881,2.0,2.0
2,2,1914,1914,0.6,0.6
2,2,1940,1955,0.4,0.65
2,2,1917,1917,0.15,0.2
4,4,1918,1918,4.0,4.0
1,1,1918,1918,1.0,1.0
1,1,1967,1967,2.25,2.25
1,1,1914,1914,2.25,4.5
2,2,1901,1908,0.15,0.15
1,1,1913,1913,0.25,0.25
1,1,1912,1912,4.0,4.0
1,1,2000,2000,4.35,8.5
1,1,1967,1967,3.0,6.0
1,1,1900,1900,1.25,1.25
1,1,1906,1906,4.0,75.0
1,1,1940,1940,0.65,0.65
3,3,1882,1892,0.2,0.2
1,1,1959,1959,0.5,0.5
1,1,1900,1900,0.65,1.25
1,1,1916,1916,0.6,0.6
1,1,1957,1957,1.85,1.85
1,1,1945,1945,1.25,1.25
4,4,1918,1918,2.0,4.0
1,1,1948,1948,0.35,0.35
3,3,1900,1914,0.35,0.7
1,1,1913,1913,0.5,0.5
3,3,1901,1901,0.15,0.15
1,1,1917,1917,0.3,0.3
1,2,1981,1981,7.5,7.75
5,5,1917,1917,0.6,0.6
3,3,1898,1898,0.35,0.35
1,1,1901,1901,0.1,0.1
3,3,1901,1962,0.45,0.45
1,1,1985,1985,1.2,1.2
1,1,1985,1985,0.85,0.85
1,1,1914,1914,0.45,0.45
1,1,1961,1961,0.35,0.35
1,1,1915,1915,1.5,1.5
3,3,1913,1913,1.4,1.5
1,1,1914,1914,0.5,0.5
1,1,1940,1940,0.2,0.2
1,1,1939,1939,0.8,0.8
1,1,1900,1900,0.95,17.75
5,5,1900,1901,0.1,0.1
1,1,1944,1944,1.0,1.0
1,1,1900,1900,0.75,0.75
1,1,1901,1901,0.6,1.2
1,1,1916,1916,0.3,0.3
2,2,1927,1927,0.25,0.25
1,1,1914,1914,0.15,0.15
1,1,1944,1944,1.75,1.75
1,1,1954,1954,0.85,0.85
1,1,1900,1900,30.0,30.0
1,1,1914,1914,0.15,0.25
1,1,1949,1949,0.95,0.95
1,1,1891,1891,1.5,3.0
1,1,1955,1955,2.0,2.7
1,1,1917,1917,0.2,0.2
1,1,1912,1912,0.5,0.5
1,1,1917,1917,0.9,0.9
1,1,1914,1914,0.6,0.6
1,1,1900,1900,0.25,0.25
1,1,1944,1944,1.25,1.25
1,1,1901,1901,2.5,2.5
1,1,1917,1917,0.05,0.05
1,1,1907,1907,0.25,0.25
1,1,1894,1894,0.3,0.3
1,1,1900,1900,0.1,0.1
1,1,1901,1901,0.5,0.5
1,1,1917,1917,1.5,1.5
1,1,1901,1901,1.25,1.25
1,1,1917,1917,0.4,0.4
1,1,1940,1940,0.05,0.05
1,1,1907,1907,0.75,0.75
1,1,1940,1940,0.1,0.1
2,2,1913,1913,0.15,0.25
1,1,1917,1917,0.35,3.5
4,4,1944,1964,0.45,0.45
1,1,1900,1900,0.25,0.25
1,1,1900,1900,0.2,0.2
2,2,1918,1918,0.7,0.7
1,1,1964,1964,2.0,2.0
1,1,1915,1915,0.85,0.85
1,1,1900,1900,0.25,0.25
1,1,1919,1919,0.25,0.25
1,1,1963,1963,4.25,4.25
1,1,1901,1901,0.5,0.5
1,1,1913,1913,0.1,0.1
1,1,1950,1950,11.0,11.0
52,57,1907,1917,1.25,1.25
1,1,1943,1943,0.6,0.6
1,1,1900,1900,0.75,0.75
13,13,1900,1955,0.15,0.2
1,1,1916,1916,0.29,0.49
1,1,1964,1964,3.5,3.5
1,1,1905,1905,1.75,1.75
1,1,1962,1962,1.1,1.4
1,1,1913,1913,0.05,0.05
1,1,1914,1914,0.8,1.5
1,1,1864,1864,2.5,2.5
1,1,1914,1914,0.4,0.4
4,4,1914,1917,0.35,0.4
1,1,1917,1917,1.5,1.5
5,5,1900,1941,0.4,1.0
2,2,1907,1907,0.75,1.25
1,1,1984,1984,6.25,6.25
4,4,1899,1901,0.4,0.4
4,4,1900,1901,0.2,0.2
3,3,1914,1914,0.1,10.0
2,2,1901,1901,0.45,0.5
1,1,1901,1901,0.3,0.3
1,1,1958,1958,0.8,0.8
311,316,1892,2928,0.05,10.0
1,1,1913,1913,0.25,0.25
1,1,1949,1949,0.85,0.85
23,23,1900,1906,0.75,1.5
1,1,1914,1914,2.5,5.0
1,1,2012,2012,42.0,42.0
34,35,1933,1933,0.6,0.65
1,1,1951,1951,1.0,1.0
3,3,1914,1917,0.2,0.2
1,1,1953,1953,2.0,2.0
2,2,1900,1901,0.5,0.6
13,13,1918,1918,0.25,0.3
2,2,1943,1943,0.4,0.65
1,1,1899,1899,0.4,0.4
2,2,1913,1914,0.05,0.05
1,1,1947,1947,2.35,2.35
1,1,1913,1913,0.1,0.1
1,1,1900,1900,0.4,0.4
1,1,1967,1967,0.45,0.45
1,2,1933,1933,0.9,0.9
1,1,1987,1987,13.0,13.0
4,4,1940,1967,1.75,3.35
2,2,1901,1915,2.0,5.0
1,1,1913,1913,0.25,0.25
1,1,1900,1900,0.2,0.2
1,1,1917,1917,1.25,1.25
2,2,1900,1900,0.5,0.75
1,1,1914,1914,0.2,0.2
1,1,1958,1958,0.6,0.6
2,2,1917,1917,0.6,0.6
1,1,1913,1913,0.35,0.35
3,3,1913,1917,0.3,0.5
1,1,1913,1913,0.2,0.2
1,1,1949,1949,0.6,0.6
63,67,1899,1985,0.1,10.0
3,4,1917,1917,2.75,5.0
3,3,1914,1918,0.15,2.0
2,2,1900,1901,0.05,0.05
2,3,1938,1938,0.35,0.4
2,2,1943,1943,1.5,2.5
1,1,1900,1900,0.35,0.35
1,1,2001,2001,16.0,16.0
2,2,1918,1918,0.4,0.4
1,1,1919,1919,0.3,0.3
1,1,1949,1949,0.05,0.05
1,1,1993,1993,16.25,16.25
1,1,1912,1912,0.2,0.2
1,1,1931,1931,0.35,0.35
1,1,1917,1917,0.4,0.4
1,1,1918,1918,0.5,0.5
1,1,1882,1882,1.5,3.0
1,1,1988,1988,2.75,2.75
1,1,1914,1914,0.6,0.6
1,1,1958,1958,0.95,0.95
1,1,1998,1998,14.95,14.95
3,3,1957,1959,0.8,0.95
1,1,1985,1985,0.4,0.4
1,1,1915,1915,0.75,0.75
3,3,1900,1900,1.5,1.5
3,3,1900,1900,0.35,0.6
1,1,1900,1900,0.4,0.4
1,1,1901,1901,0.15,0.15
2,2,1900,1900,1.0,1.0
1,1,2012,2012,55.0,55.0
1,1,1949,1949,1.3,1.3
4,4,1906,1948,0.2,0.6
1,1,1913,1913,0.35,0.35
2,2,1948,1948,0.9,1.0
1,1,1913,1913,0.6,0.6
1,1,1920,1920,3.0,3.0
4,4,1913,1914,0.15,0.4
1,1,1907,1907,0.2,0.2
1,1,1919,1919,0.1,0.1
1,1,1917,1917,85.0,85.0
1,1,1917,1917,0.55,0.55
1,1,1901,1901,0.45,0.75
1,1,1901,1901,0.8,12.0
2,2,1913,1913,3.0,3.0
1,1,1987,1987,4.5,4.5
3,3,1912,1918,0.25,0.25
1,1,1917,1917,0.7,0.7
2,2,1918,1918,0.3,0.3
1,1,1906,1906,3.25,3.25
2,2,1917,1917,0.05,0.05
4,4,1898,1900,0.5,1.0
1,1,1900,1900,0.6,0.6
1,1,1949,1949,0.7,0.7
2,2,1939,1941,0.1,0.1
2,2,1962,1962,2.5,21.5
1,1,1882,1882,4.0,4.0
1,1,1917,1917,0.4,0.4
1,1,1905,1905,0.25,0.25
1,1,1892,1892,0.25,0.25
2,2,1948,1959,0.35,0.35
1,1,1901,1901,1.0,2.0
1,1,1984,1984,5.25,5.25
1,1,1961,1961,0.95,1.35
2,2,1955,1955,0.9,0.9
4,4,1918,1918,2.5,5.0
1,1,1940,1940,0.3,0.3
1,1,1918,1918,0.15,0.15
1,1,1882,1882,6.0,6.0
1,1,1900,1900,0.05,0.05
1,1,1901,1901,0.35,0.6
2,2,1917,1917,0.15,0.15
1,1,1941,1941,0.25,0.25
1,1,1940,1940,0.65,0.65
1,1,1917,1917,0.2,0.2
59,61,1887,1980,0.25,35.0
1,1,1913,1913,1.35,1.35
1,1,1900,1900,0.1,0.1
1,1,1914,1914,0.5,0.5
1,1,1917,1917,0.8,0.8
1,1,1917,1917,1.25,1.25
1,1,1918,1918,3.25,6.5
22,22,1896,1969,0.1,0.35
1,1,1964,1964,3.45,3.45
1,1,1955,1955,0.6,0.6
1,1,1919,1919,1.75,1.75
1,1,1905,1905,0.7,0.7
6,6,1900,1900,0.35,35.0
1,1,1901,1901,0.5,0.5
1,1,1948,1948,1.0,1.0
3,3,1958,1985,0.9,0.95
5,5,1914,1917,0.15,0.15
1,1,1987,1987,4.65,4.65
1,1,1987,1987,10.5,10.5
2,2,1914,1917,0.35,0.5
2,2,1914,1914,0.6,0.6
1,1,1969,1969,2.85,2.85
1,1,1954,1954,4.0,4.0
2,2,1900,1900,0.1,0.1
1,1,1900,1900,0.6,0.6
2,2,1901,1901,0.15,0.2
3,3,1901,1901,0.15,0.15
1,1,1900,1900,0.5,1.0
1,1,1958,1958,0.2,0.2
1,1,1920,1920,0.25,0.25
1,1,1976,1976,3.75,3.75
1,1,1958,1958,0.25,0.25
1,1,1971,1971,3.3,3.5
2,2,1941,1962,1.25,5.25
2,2,1939,1949,0.7,0.75
1,1,1918,1918,1.25,22.75
7,7,1899,1906,0.25,0.3
17,17,1913,1914,1.1,1.15
1,1,1987,1987,1.0,1.0
1,1,1958,1958,0.3,0.3
1,1,1961,1961,2.5,2.5
1,1,1987,1987,1.75,1.75
2,2,1907,1907,0.4,0.75
1,1,1900,1900,0.05,0.05
1,1,1900,1900,0.1,0.1
1,1,1856,1856,3.5,3.5
1,1,1987,1987,1.5,1.5
1,1,1984,1984,2.25,4.25
1,1,1892,1892,0.2,0.2
2,2,1958,1958,1.85,2.0
2,2,1900,1900,0.3,0.4
1,1,1900,1900,0.25,0.25
2,2,1900,1900,0.3,0.3
1,1,1972,1972,0.35,0.35
1,1,1951,1951,30.0,30.0
1,1,1905,1905,1.25,1.25
15,17,1917,1918,1.25,1.75
2,2,1900,1901,0.3,0.5
1,1,1948,1948,0.7,0.7
4,4,1906,1907,0.75,0.75
2,2,1946,1946,1.25,1.3
1,1,1907,1907,0.35,0.35
4,4,1912,1914,0.2,0.5
1,1,1917,1917,0.4,0.4
5,5,1941,1944,0.4,0.4
1,1,1913,1913,4.0,4.0
1,1,1917,1917,0.85,0.85
1,1,1985,1985,6.5,6.5
1,1,1947,1947,1.75,1.75
1,1,1967,1967,1.25,1.25
1,1,1900,1900,0.8,0.8
9,9,1885,1957,0.6,2.25
1,1,1987,1987,0.95,0.95
1,1,1984,1984,22.0,22.0
1,1,1918,1918,0.8,0.8
1,1,1882,1882,0.25,0.4
1,1,1954,1954,1.25,1.25
1,1,1900,1900,5.0,5.0
2,2,1953,1954,6.5,6.5
2,2,1945,1959,1.85,1.85
1,1,1958,1958,0.5,0.5
2,2,1914,1914,0.5,0.5
1,1,1985,1985,5.95,5.95
1,1,1987,1987,22.0,22.0
1,1,1882,1882,0.75,0.75
1,1,1907,1907,0.15,0.15
1,1,1949,1949,0.6,0.6
1,1,1957,1957,1.75,3.0
1,1,1912,1912,0.2,0.2
2,2,1907,1907,0.5,0.5
1,1,1914,1914,0.85,0.85
1,1,1912,1912,1.25,1.25
1,0,1919,1919,0.7,0.7
1,1,1917,1917,0.9,0.9
1,1,1917,1917,0.85,0.85
1,1,1900,1900,0.1,0.1
1,1,1953,1953,1.25,1.25
3,3,1912,1912,0.25,0.4
4,4,1927,1938,0.6,0.65
1,1,1914,1914,0.5,0.5
1,1,1917,1917,0.4,0.4
11,11,1912,1914,0.1,0.35
1,1,1918,1918,1.7,29.0
1,1,1949,1949,6.25,6.25
1,1,1905,1905,0.5,0.5
1,1,1900,1900,1.25,1.25
1,1,1900,1900,0.25,0.25
1,1,1917,1917,0.6,0.6
1,1,1918,1918,0.2,2.0
1,1,1900,1900,1.25,2.25
1,1,1900,1900,1.25,2.5
1,1,1913,1913,125.0,125.0
1,1,1913,1913,0.5,0.5
5,5,1907,1945,0.2,0.85
3,3,1906,1914,0.2,0.2
1,1,1906,1906,0.5,0.5
1,1,2000,2000,4.75,8.75
3,3,1939,1944,0.25,0.4
4,4,1914,1917,0.35,0.4
1,1,1918,1918,0.8,12.5
1,1,1944,1944,0.5,0.5
5,6,1957,1980,0.25,1.15
1,1,1985,1985,22.0,22.0
3,3,1900,1914,0.25,0.4
1,1,1961,1961,1.95,1.95
1,1,1917,1917,0.35,0.35
1,1,1920,1920,0.15,0.15
2,2,1901,1901,0.1,0.1
1,1,1905,1905,0.15,0.15
4,5,1933,1933,0.3,0.3
1,1,1957,1957,1.25,1.25
1,1,1900,1900,0.4,0.4
1,1,1984,1984,6.85,6.85
3,3,1913,1917,0.4,0.4
1,1,1900,1900,0.2,0.2
1,1,1917,1917,0.85,0.85
1,1,1914,1914,0.1,0.1
2,2,1961,1962,3.75,3.75
1,1,1901,1901,0.2,0.2
1,1,1917,1917,0.2,0.2
2,2,1906,1906,0.4,0.75
1,1,1900,1900,0.25,0.25
2,2,1901,1901,0.3,0.3
1,1,1987,1987,2.95,2.95
2,2,1918,1918,0.25,0.25
1,1,1917,1917,0.7,0.7
1,1,1917,1917,0.15,0.25
2,2,1914,1914,0.15,0.15
1,1,1912,1912,0.2,0.2
3,3,1940,1967,0.5,0.9
2,2,1940,1957,1.5,1.75
1,1,1917,1917,0.6,0.6
1,1,1946,1946,1.2,1.2
8,8,1905,1933,0.3,0.5
2,2,1920,1920,0.15,3.75
1,1,1917,1917,0.5,0.5
1,1,1900,1900,0.3,0.3
1,1,1918,1918,2.0,2.0
1,1,1948,1948,0.4,0.4
7,8,1900,1939,0.1,0.15
1,1,1917,1917,3.5,3.5
1,1,1971,1971,500.0,500.0
2,2,1907,1943,2.0,2.0
1,1,1947,1947,0.4,0.4
1,1,1918,1918,0.25,0.25
1,1,1919,1919,0.25,0.25
1,1,1900,1900,4.0,4.0
1,1,1912,1912,0.75,0.75
1,1,1933,1933,0.4,0.4
1,1,1947,1947,2.0,2.0
1,1,1899,1899,0.3,0.3
1,1,2001,2001,34.5,34.5
1,1,1949,1949,1.35,1.35
22,22,1899,1945,0.1,0.45
1,1,1917,1917,0.6,0.6
1,1,1914,1914,0.2,0.2
3,3,1913,1914,0.5,0.75
6,6,1918,1920,0.2,0.3
1,1,1969,1969,5.75,5.75
2,2,1865,1865,3.0,6.0
1,1,1920,1920,0.2,0.2
1,1,1915,1915,0.45,0.45
4,4,1900,1918,0.15,0.3
1,1,1918,1918,0.15,0.15
1,1,1962,1962,0.85,0.85
4,4,1984,1988,4.25,7.0
2,2,1900,1913,0.3,0.35
2,2,1905,1906,0.45,0.8
1,1,1951,1951,0.4,0.4
1,1,1913,1913,0.6,0.6
1,1,1917,1917,1.75,1.75
2,2,1906,1906,0.35,0.6
6,6,1892,1914,0.15,3.0
39,39,1899,1946,0.1,0.25
1,1,1961,1961,0.7,0.7
1,1,1933,1933,1.0,1.0
1,1,1900,1900,0.25,0.25
9,9,1914,1943,0.1,0.25
1,1,1918,1928,0.3,0.3
1,1,1914,1914,0.4,0.4
1,1,1917,1917,0.1,0.1
1,2,1900,1900,1.75,3.5
1,1,1998,1998,4.75,4.75
1,1,1917,1917,15.0,15.0
1,1,1865,1865,6.0,6.0
1,1,1901,1901,0.6,0.6
1,1,1900,1900,1.25,1.25
1,1,1917,1917,0.75,0.75
2,2,1918,1933,1.5,1.5
1,1,1893,1893,2.25,4.5
1,1,1913,1913,0.1,0.1
21,25,1917,1918,0.75,0.75
1,1,1901,1901,0.4,0.4
1,1,1961,1961,0.25,0.25
1,0,1917,1917,0.05,0.1
1,1,1900,1900,0.6,0.6
1,1,1901,1901,0.2,0.2
1,1,1957,1957,0.4,0.4
1,1,1884,1884,0.3,0.3
4,4,1914,1914,0.3,0.3
6,8,1913,1914,0.5,50.0
1,1,1918,1918,0.75,0.75
1,1,1962,1962,4.75,4.75
1,1,1856,1856,1.25,2.0
30,30,1887,1937,0.15,25.0
1,1,1952,1952,0.4,0.4
6,6,1900,1905,0.15,0.4
1,1,1918,1918,0.55,0.55
1,1,1900,1900,15.0,25.0
1,1,1901,1901,0.15,0.4
1,1,1906,1906,0.75,0.75
1,1,1905,1905,0.4,0.6
1,1,1940,1940,0.2,0.2
2,2,1900,1900,0.6,0.6
1,1,1917,1917,0.1,0.1
10,10,1914,1933,0.25,0.4
2,2,1917,1917,1.5,1.5
1,1,1953,1953,2.25,4.0
2,2,1905,1906,0.35,0.35
5,6,1915,1915,0.35,0.35
4,4,1933,1951,0.45,0.6
1,1,1917,1917,0.55,0.55
4,4,1918,1918,0.55,0.55
1,1,1920,1920,0.9,0.9
2,2,1916,1919,0.1,0.15
5,6,1912,1912,0.25,0.25
1,1,1906,1906,0.35,0.6
3,3,1917,1917,0.6,0.6
9,11,1917,1917,0.4,0.4
1,1,1943,1943,0.2,0.2
4,4,1914,1917,0.25,0.25
1,1,1913,1913,25.0,25.0
1,1,1984,1984,12.0,22.0
1,1,1958,1958,8.0,8.0
1,1,1920,1920,0.5,0.5
7,7,1900,1917,0.2,0.3
3,3,1943,1967,0.6,2.5
1,1,1913,1913,0.25,0.25
1,1,1905,1905,0.6,1.0
2,2,1959,1973,3.5,35.0
1,1,1985,1985,11.0,11.0
1,1,1944,1944,0.8,0.8
124,124,1882,1962,0.05,10.0
1,1,1918,1918,1.85,1.85
2,2,1915,1915,0.15,0.15
7,7,1913,1918,0.1,0.5
8,10,1914,1914,0.25,0.6
1,1,1901,1901,0.15,0.15
1,1,1917,1917,0.35,0.35
15,15,1900,1901,0.5,0.75
1,1,1914,1914,0.2,0.2
3,3,1913,1914,0.8,0.8
1,1,1900,1900,0.15,0.15
1,1,1949,1949,0.25,0.25
1,1,1973,1973,3.95,4.95
5,6,1918,1958,0.2,0.5
1,1,1975,1975,6.5,6.5
1,1,1958,1958,2.5,3.5
1,1,1948,1948,1.5,1.5
2,2,1900,1900,0.35,0.35
1,1,1957,1957,1.1,1.1
1,1,1989,1989,1.5,1.5
2,2,1900,1900,0.3,0.3
1,1,1940,1940,0.65,0.65
1,1,1955,1955,1.25,1.25
1,1,1914,1914,0.05,0.05
4,4,1941,1945,0.15,0.25
1,1,1900,1900,0.15,0.15
14,19,1913,1917,0.5,0.6
1,1,1961,1961,2.45,2.45
1,1,1962,1962,2.95,2.95
1,1,1917,1917,0.65,0.65
1,1,1914,1914,0.5,0.5
1,1,1914,1914,0.25,0.25
1,1,1933,1933,0.85,0.85
1,0,2006,2006,7.0,7.0
2,2,1917,1917,0.4,0.4
1,1,1900,1900,0.65,1.75
1,1,1900,1900,0.4,0.7
1,1,2000,2000,0.7,3.0
1,1,1918,1918,0.7,0.7
3,3,1941,1955,0.5,1.0
1,1,1907,1907,0.35,0.35
1,1,1948,1948,1.5,1.5
1,1,1896,1896,1.5,3.0
4,4,1917,1917,0.45,0.55
7,7,1900,1918,0.1,0.3
1,1,1945,1945,0.5,0.5
11,11,1917,1919,0.2,0.35
1,1,1944,1944,0.75,0.75
1,1,1917,1917,0.4,0.4
1,1,1912,1912,0.75,0.75
6,6,1899,1920,0.1,0.15
1,1,1957,1957,1.5,1.5
10,10,1940,1959,0.25,0.6
1,1,1985,1985,3.5,3.5
4,5,1917,1917,0.6,0.6
1,1,1900,1900,0.15,0.25
1,1,1957,1957,0.4,0.4
1,1,1945,1945,1.1,1.1
1,1,1918,1918,0.6,0.6
20,19,1900,1938,0.15,3.0
63,63,1892,1969,0.1,0.7
1,1,1914,1914,1.25,1.25
1,1,1905,1905,0.2,0.2
1,1,1913,1913,0.35,0.35
1,1,1949,1949,0.4,0.4
1,1,1959,1959,0.8,0.8
1,1,1893,1893,2.5,2.5
1,0,2006,2006,14.0,14.0
1,1,1917,1917,3.75,3.75
1,1,1917,1917,0.15,0.15
1,1,1913,1913,0.25,0.25
2,2,1917,1917,2.85,2.85
1,1,1913,1913,0.6,0.6
2,2,1953,1953,1.0,1.0
1,1,1917,1917,0.2,0.2
4,4,1940,1964,0.75,2.5
1,1,1985,1985,1.25,1.25
1,1,1985,1985,1.25,1.25
1,1,1912,1912,0.75,0.75
1,1,1918,1918,0.55,0.55
1,1,1913,1913,1.25,1.25
1,1,1917,1917,0.5,0.5
1,1,1918,1918,0.8,0.8
1,1,1917,1917,0.05,0.05
1,1,1972,1972,6.5,6.5
1,1,1987,1987,25.0,25.0
1,2,1894,1894,0.55,0.55
1,1,1920,1920,1.45,1.45
14,14,1900,1914,0.15,0.25
12,12,1914,1914,2.0,2.0
1,1,1898,1898,1.25,4.0
11,11,1900,1905,1.25,2.5
5,5,1912,1913,2.25,4.5
1,1,1912,1912,0.45,0.45
1,1,1987,1987,2.0,2.0
1,1,1941,1941,3.75,3.75
6,6,1900,1901,2.5,4.0
1,1,1914,1914,0.3,0.3
1,1,1918,1918,0.1,0.1
1,1,1881,1881,2.0,2.0
1,1,1948,1948,0.7,0.7
1,1,1918,1918,0.55,0.55
1,1,1918,1918,1.0,1.0
1,1,1917,1917,0.65,0.65
1,1,1957,1957,0.6,0.6
1,1,1855,1855,1.0,2.0
1,1,1913,1913,0.05,0.05
1,1,1920,1920,0.7,0.7
2,2,1941,1943,0.35,0.35
2,2,1900,1900,0.5,1.0
1,1,1917,1917,0.25,0.25
3,3,1892,1901,0.2,0.3
7,7,1894,1901,0.35,40.0
1,0,1938,1938,0.8,0.8
3,3,1940,1962,0.5,0.95
1,1,1913,1913,175.0,175.0
70,82,1913,1917,0.2,40.0
1,1,1939,1939,3.5,3.5
3,3,1969,1971,1.9,3.35
1,1,1918,1918,1.0,1.0
1,1,1962,1962,17.0,17.0
1,1,1914,1914,0.05,0.05
1,1,1987,1987,28.5,28.5
1,1,1917,1917,0.6,0.6
2,2,1900,1900,0.6,0.6
1,1,1963,1963,2.75,2.75
2,2,1914,1914,0.45,0.45
1,1,1917,1917,0.1,0.1
1,1,1914,1914,0.1,0.15
1,1,1998,1998,85.0,85.0
11,11,1935,1953,0.25,0.25
5,5,1900,1901,1.4,2.5
2,2,1881,1900,0.2,0.2
1,1,1913,1913,0.45,0.45
1,1,1955,1955,1.6,1.6
1,1,1917,1917,0.6,0.6
1,1,1961,1961,2.95,2.95
1,1,1917,1917,0.3,0.3
2,2,1955,1961,0.9,0.9
1,1,1918,1918,1.6,13.5
1,1,1985,1985,1.5,1.5
1,1,1987,1987,5.5,5.5
1,1,1914,1914,0.45,0.45
1,1,1920,1920,0.7,0.7
2,2,1900,1906,0.35,0.6
1,1,1955,1955,0.4,0.4
2,2,1901,1901,0.25,0.25
8,8,1944,1964,0.25,0.9
1,1,1917,1917,0.2,0.2
3,3,1940,1954,0.25,0.75
2,2,1917,1918,1.2,1.25
1,1,1944,1944,1.45,1.45
1,1,1965,1965,0.75,0.75
1,1,1946,1946,1.5,1.5
1,1,1952,1952,0.25,0.25
2,2,1948,1949,0.55,0.6
1,1,1900,1900,0.5,0.5
1,1,1917,1917,0.65,0.65
1,1,1987,1987,0.3,0.3
1,1,1906,1906,0.35,0.6
1,1,1925,1925,0.7,0.7
1,1,1900,1900,0.6,0.6
1,1,1920,1920,0.9,0.9
1,1,1917,1917,0.3,0.3
16,16,1905,1961,0.25,1.25
1,1,1917,1917,0.4,0.4
5,5,1900,1900,0.3,0.5
3,3,1917,1917,0.5,0.5
3,3,1917,1917,0.9,1.0
1,1,1917,1917,0.7,0.7
1,1,1958,1958,14.0,14.0
1,1,1958,1958,2.35,2.35
1,1,1908,1908,0.4,0.4
4,4,1917,1961,0.15,0.3
1,1,1917,1917,0.85,0.85
3,3,1901,1901,0.2,0.2
1,1,1918,1918,0.25,0.4
1,1,1900,1900,0.25,0.25
4,4,1900,1900,0.4,0.4
1,1,1980,1980,7.95,7.95
1,1,1961,1961,35.0,35.0
4,4,1954,1962,0.45,0.65
1,1,1955,1955,0.4,0.4
1,1,1900,1900,0.15,0.15
1,1,1987,1987,1.95,1.95
3,3,1918,1939,1.25,1.25
2,2,1953,1957,1.75,2.5
1,1,1900,1900,0.2,0.2
1,1,1907,1907,0.3,0.5
1,1,1901,1901,1.15,1.15
4,4,1917,1917,0.9,0.9
1,1,1893,1893,4.0,4.0
1,1,1912,1912,0.2,0.2
1,1,1964,1964,8.0,8.0
1,1,1917,1917,0.2,0.2
1,1,1917,1917,0.9,0.9
1,1,1943,1943,0.4,0.4
1,1,1914,1914,0.45,0.45
2,2,1917,1917,0.2,0.2
1,1,1917,1917,0.4,0.4
1,1,1989,1989,3.95,3.95
1,1,1984,1984,6.85,6.85
1,1,1906,1906,0.05,0.05
1,1,1917,1917,0.6,0.6
1,1,1917,1917,0.25,0.25
8,8,1900,1913,1.75,4.5
10,10,1900,1907,0.2,0.9
1,1,1900,1900,0.06,0.06
2,2,1964,1964,3.45,3.45
22,23,1900,1933,0.05,0.5
13,13,1917,1917,0.2,0.2
1,1,1892,1892,0.75,0.75
1,1,1919,1919,0.35,0.35
1,1,1913,1913,0.5,0.5
1,1,1920,1920,0.1,0.1
1,1,1918,1918,3.25,3.25
1,0,1857,1857,2.0,2.0
1,1,1958,1958,8.0,8.0
6,6,1899,1913,0.35,0.5
1,1,1912,1912,1.5,1.5
1,1,1969,1969,0.15,0.15
1,1,1959,1959,0.6,0.6
1,1,1907,1907,100.0,100.0
1,1,1940,1940,0.35,0.35
1,1,1917,1917,0.15,0.15
1,1,1913,1913,0.25,0.25
1,1,1913,1913,0.5,0.5
5,5,1856,1966,0.45,5.0
2,2,1917,1917,0.1,0.1
2,2,1918,1918,0.65,0.75
1,1,1948,1948,0.9,0.9
1,1,1987,1987,4.5,4.5
1,1,1901,1901,0.6,0.6
1,1,1914,1914,0.6,0.6
1,1,1900,1900,0.15,0.25
1,1,1940,1940,0.75,0.75
4,4,1900,1900,0.75,0.8
1,1,1914,1914,0.5,0.5
1,1,1913,1913,0.2,0.2
1,1,1900,1900,0.75,0.75
2,2,1914,1914,0.2,0.2
1,1,1961,1961,1.5,1.5
1,1,1959,1959,6.0,6.0
1,1,1913,1913,0.5,0.5
1,1,1917,1917,0.45,0.45
3,3,1900,1900,0.45,0.8
1,1,1937,1937,0.6,0.6
1,1,1917,1917,0.35,0.35
1,1,1918,1918,0.3,0.3
1,1,1917,1917,0.6,0.6
1,1,1918,1918,0.85,0.85
1,1,1987,1987,1.4,1.4
1,1,1900,1900,0.2,4.0
2,2,1913,1913,0.6,1.0
1,1,1916,1916,0.1,0.1
1,1,1918,1918,0.6,0.6
1,1,1918,1918,0.1,0.1
2,2,1901,1901,0.05,0.1
1,1,1917,1917,0.5,0.5
1,1,1943,1943,3.25,3.25
1,1,1955,1955,0.55,0.55
6,6,1917,1918,0.25,0.25
3,3,1901,1921,0.2,0.3
